"","Var1","Freq","winning.prop","prop.order$money.made","prop.order$group"
"37395",37,35,TRUE,980,8
"39379",39,32,TRUE,2850,8
"11488",1,21,FALSE,68,1
"3878",3,29,FALSE,204,1
"5401",5,53,TRUE,7650,9
"6401",6,24,FALSE,12106,2
"8401",8,31,FALSE,16500,2
"9401",9,20,FALSE,11400,2
"11489",11,52,TRUE,15530,3
"12414",12,28,TRUE,1466,0
"13402",13,27,TRUE,3420,3
"14401",14,25,TRUE,3456,3
"15401",15,29,TRUE,4525,9
"16401",16,33,TRUE,2098,4
"18401",18,25,TRUE,560,4
"19401",19,39,TRUE,928,4
"21401",21,26,FALSE,2016,5
"23401",23,34,FALSE,1134,5
"24401",24,37,FALSE,2600,5
"25401",25,30,TRUE,4850,9
"26401",26,31,TRUE,1034,6
"27403",27,34,TRUE,1188,6
"28410",28,34,TRUE,2220,0
"29401",29,30,TRUE,1080,6
"31426",31,31,TRUE,1170,7
"32409",32,25,TRUE,1326,7
"34401",34,35,TRUE,1400,7
"35401",35,9,TRUE,6625,9
"37396",37,19,TRUE,1435,8
"39380",39,29,TRUE,1150,8
"11490",1,30,TRUE,2610,1
"3879",3,34,TRUE,5940,1
"5402",5,35,TRUE,5575,9
"6402",6,33,FALSE,8640,2
"8402",8,28,FALSE,2346,2
"9402",9,21,FALSE,1908,2
"11491",11,81,TRUE,1040,3
"12415",12,31,FALSE,1658,0
"13403",13,20,TRUE,370,3
"14402",14,27,TRUE,576,3
"15402",15,41,TRUE,7050,9
"16402",16,45,TRUE,1148,4
"18402",18,42,TRUE,1022,4
"19402",19,46,TRUE,1136,4
"21402",21,34,TRUE,1062,5
"23402",23,29,TRUE,846,5
"24402",24,51,TRUE,1380,5
"25402",25,32,TRUE,5600,9
"26402",26,37,TRUE,1430,6
"27404",27,38,TRUE,1188,6
"28411",28,36,FALSE,2200,0
"29402",29,20,TRUE,912,6
"31427",31,31,FALSE,1482,7
"32410",32,46,FALSE,1508,7
"34402",34,38,FALSE,1400,7
"35402",35,6,TRUE,7200,9
"37397",37,28,FALSE,1050,8
"39381",39,29,FALSE,2200,8
"11492",1,29,TRUE,212,1
"3880",3,32,TRUE,384,1
"5403",5,34,FALSE,5850,9
"6403",6,33,TRUE,12006,2
"8403",8,33,TRUE,8640,2
"9403",9,31,TRUE,8700,2
"11493",11,124,TRUE,1570,3
"12416",12,31,FALSE,1980,0
"13404",13,37,TRUE,550,3
"14403",14,30,TRUE,672,3
"15403",15,41,FALSE,7600,9
"16403",16,45,FALSE,1134,4
"18403",18,40,FALSE,994,4
"19403",19,63,FALSE,1408,4
"21403",21,41,TRUE,1242,5
"23403",23,41,TRUE,1332,5
"24403",24,64,TRUE,1760,5
"25403",25,42,FALSE,7700,9
"26403",26,43,TRUE,1804,6
"27405",27,37,TRUE,1540,6
"28412",28,38,FALSE,2328,0
"29403",29,40,TRUE,1824,6
"31428",31,33,FALSE,1716,7
"32411",32,60,FALSE,1612,7
"34403",34,40,FALSE,1568,7
"35403",35,5,FALSE,7600,9
"37398",37,28,FALSE,2485,8
"39382",39,31,FALSE,4300,8
"11494",1,13,TRUE,1262,1
"3881",3,12,FALSE,3170,1
"5404",5,12,TRUE,700,9
"6404",6,9,TRUE,2224,2
"8404",8,11,TRUE,3862,2
"9404",9,5,TRUE,1216,2
"11495",11,8,TRUE,70,3
"12417",12,11,TRUE,480,0
"13405",13,12,TRUE,40,3
"14404",14,12,TRUE,132,3
"15404",15,8,TRUE,750,9
"16404",16,11,TRUE,70,4
"18404",18,18,TRUE,294,4
"19404",19,13,TRUE,96,4
"21404",21,14,TRUE,1858,5
"23404",23,16,TRUE,1752,5
"24404",24,16,TRUE,1525,5
"25404",25,9,TRUE,800,9
"26404",26,8,TRUE,440,6
"27406",27,11,TRUE,638,6
"28413",28,9,TRUE,550,0
"29404",29,9,TRUE,384,6
"31429",31,15,TRUE,52,7
"32412",32,9,TRUE,260,7
"34404",34,11,TRUE,168,7
"35404",35,2,TRUE,1400,9
"37399",37,4,TRUE,2115,8
"39383",39,10,TRUE,4050,8
"11496",1,7,FALSE,12,1
"3882",3,9,FALSE,40,1
"5405",5,11,FALSE,1450,9
"6405",6,8,TRUE,60,2
"8405",8,6,TRUE,12,2
"9405",9,7,TRUE,80,2
"11497",11,34,TRUE,320,3
"12418",12,14,TRUE,550,0
"13406",13,8,TRUE,90,3
"14405",14,11,TRUE,168,3
"15405",15,12,FALSE,1800,9
"16405",16,7,TRUE,280,4
"18405",18,15,TRUE,868,4
"19405",19,10,TRUE,320,4
"21405",21,18,TRUE,11450,5
"23405",23,7,TRUE,2280,5
"24405",24,10,TRUE,3920,5
"25405",25,6,FALSE,700,9
"26405",26,20,TRUE,858,6
"27407",27,9,TRUE,176,6
"28414",28,12,TRUE,260,0
"29405",29,12,TRUE,480,6
"31430",31,12,TRUE,156,7
"32413",32,8,TRUE,494,7
"34405",34,10,TRUE,392,7
"35405",35,4,FALSE,1400,9
"37400",37,10,TRUE,210,8
"39384",39,12,TRUE,650,8
"11498",1,2,FALSE,0,1
"3883",3,6,FALSE,20,1
"5406",5,7,TRUE,300,9
"6406",6,3,FALSE,30,2
"8406",8,5,FALSE,90,2
"9406",9,6,FALSE,88,2
"11499",11,3,FALSE,0,3
"12419",12,10,TRUE,150,0
"13407",13,4,FALSE,0,3
"14406",14,10,TRUE,48,3
"15406",15,3,TRUE,0,9
"16406",16,6,FALSE,56,4
"18406",18,8,TRUE,126,4
"19406",19,8,TRUE,112,4
"21406",21,8,TRUE,4800,5
"23406",23,14,TRUE,840,5
"24406",24,3,TRUE,5160,5
"25406",25,7,TRUE,200,9
"26406",26,5,FALSE,0,6
"27408",27,4,FALSE,0,6
"28415",28,7,TRUE,90,0
"29406",29,5,FALSE,0,6
"31431",31,8,TRUE,260,7
"32414",32,5,TRUE,1394,7
"34406",34,5,TRUE,562,7
"35406",35,4,TRUE,475,9
"37401",37,5,FALSE,0,8
"281112",39,0,FALSE,0,8
"11500",1,1,FALSE,0,1
"3884",3,2,FALSE,0,1
"5407",5,8,TRUE,150,9
"6407",6,3,FALSE,0,2
"8407",8,1,FALSE,0,2
"9407",9,4,TRUE,24,2
"11501",11,2,FALSE,1650,3
"12420",12,2,TRUE,76,0
"13408",13,3,TRUE,0,3
"14407",14,4,FALSE,180,3
"15407",15,7,TRUE,200,9
"16407",16,3,TRUE,2850,4
"18407",18,1,TRUE,1700,4
"19407",19,4,TRUE,1616,4
"21407",21,2,TRUE,36,5
"23407",23,6,FALSE,0,5
"24407",24,4,FALSE,40,5
"25407",25,4,TRUE,700,9
"26407",26,3,TRUE,22,6
"27409",27,3,FALSE,66,6
"28416",28,3,TRUE,160,0
"29407",29,3,FALSE,144,6
"31432",31,1,FALSE,26,7
"32415",32,6,FALSE,0,7
"34407",34,1,FALSE,0,7
"35407",35,4,TRUE,700,9
"37402",37,7,FALSE,0,8
"281113",39,0,TRUE,100,8
"11502",1,3,FALSE,60,1
"3885",3,4,TRUE,64,1
"5408",5,8,FALSE,100,9
"6408",6,3,TRUE,0,2
"8408",8,7,TRUE,24,2
"9408",9,8,FALSE,48,2
"11503",11,5,TRUE,0,3
"12421",12,9,TRUE,160,0
"13409",13,1,TRUE,0,3
"14408",14,7,TRUE,48,3
"15408",15,6,FALSE,0,9
"16408",16,9,TRUE,992,4
"18408",18,3,TRUE,964,4
"19408",19,5,TRUE,32,4
"21408",21,1,FALSE,0,5
"23408",23,7,TRUE,72,5
"24408",24,4,TRUE,60,5
"25408",25,4,TRUE,0,9
"26408",26,9,FALSE,66,6
"27410",27,5,FALSE,22,6
"28417",28,3,FALSE,0,0
"29408",29,3,TRUE,24,6
"31433",31,3,TRUE,78,7
"32416",32,3,FALSE,0,7
"34408",34,3,TRUE,56,7
"35408",35,2,FALSE,0,9
"37403",37,3,TRUE,3035,8
"39385",39,3,TRUE,7400,8
"11504",1,5,FALSE,502,1
"3886",3,4,TRUE,4,1
"5409",5,6,TRUE,0,9
"6409",6,3,FALSE,0,2
"8409",8,15,TRUE,66,2
"9409",9,3,FALSE,0,2
"11505",11,4,FALSE,10,3
"12422",12,3,TRUE,140,0
"13410",13,6,FALSE,50,3
"14409",14,8,FALSE,60,3
"15409",15,8,TRUE,150,9
"16409",16,8,FALSE,42,4
"18409",18,5,TRUE,42,4
"19409",19,9,TRUE,112,4
"21409",21,6,TRUE,2118,5
"23409",23,8,TRUE,1822,5
"24409",24,13,TRUE,6290,5
"25409",25,2,FALSE,0,9
"26409",26,9,FALSE,1174,6
"27411",27,4,FALSE,330,6
"28418",28,5,TRUE,278,0
"29409",29,6,FALSE,528,6
"31434",31,7,TRUE,156,7
"32417",32,7,TRUE,78,7
"34409",34,8,FALSE,0,7
"35409",35,2,TRUE,300,9
"37404",37,7,FALSE,0,8
"39386",39,7,TRUE,300,8
"11506",1,4,FALSE,2,1
"3887",3,6,TRUE,12,1
"5410",5,9,TRUE,600,9
"6410",6,8,FALSE,396,2
"8410",8,8,TRUE,48,2
"9410",9,6,TRUE,40,2
"11507",11,6,FALSE,1800,3
"12423",12,4,TRUE,90,0
"13411",13,4,FALSE,750,3
"14410",14,8,FALSE,4380,3
"15410",15,9,TRUE,850,9
"16410",16,7,TRUE,3600,4
"18410",18,7,TRUE,2934,4
"19410",19,10,TRUE,4224,4
"21410",21,13,TRUE,162,5
"23410",23,1,FALSE,0,5
"24410",24,8,TRUE,80,5
"25410",25,3,TRUE,400,9
"26410",26,7,FALSE,198,6
"27412",27,13,FALSE,308,6
"28419",28,9,TRUE,252,0
"29410",29,10,FALSE,720,6
"31435",31,6,FALSE,26,7
"32418",32,12,FALSE,52,7
"34410",34,5,FALSE,196,7
"35410",35,1,TRUE,100,9
"37405",37,12,TRUE,35,8
"39387",39,11,FALSE,100,8
"11508",1,3,TRUE,250,1
"3888",3,8,TRUE,474,1
"5411",5,11,TRUE,275,9
"6411",6,6,FALSE,24,2
"8411",8,6,FALSE,6,2
"9411",9,8,FALSE,0,2
"11509",11,6,FALSE,50,3
"12424",12,1,FALSE,44,0
"13412",13,7,FALSE,40,3
"14411",14,3,FALSE,0,3
"15411",15,5,TRUE,150,9
"16411",16,6,TRUE,0,4
"18411",18,6,TRUE,56,4
"19411",19,6,TRUE,632,4
"21411",21,3,TRUE,2118,5
"23411",23,3,TRUE,1050,5
"24411",24,7,TRUE,2200,5
"25411",25,5,TRUE,0,9
"26411",26,5,FALSE,888,6
"27413",27,5,FALSE,1350,6
"28420",28,4,TRUE,0,0
"29411",29,3,FALSE,1594,6
"31436",31,4,FALSE,78,7
"32419",32,3,FALSE,0,7
"34411",34,2,FALSE,28,7
"35411",35,4,FALSE,100,9
"37406",37,5,FALSE,0,8
"281114",39,0,FALSE,0,8
"11510",1,9,TRUE,1752,1
"3889",3,11,TRUE,4230,1
"5412",5,5,FALSE,0,9
"6412",6,5,FALSE,30,2
"8412",8,8,FALSE,42,2
"9412",9,5,FALSE,16,2
"11511",11,16,FALSE,1900,3
"12425",12,7,FALSE,144,0
"13413",13,5,FALSE,460,3
"14412",14,6,FALSE,192,3
"15412",15,7,TRUE,425,9
"16412",16,9,TRUE,210,4
"18412",18,13,TRUE,196,4
"19412",19,10,TRUE,176,4
"21412",21,9,TRUE,1094,5
"23412",23,11,TRUE,1866,5
"24412",24,9,TRUE,580,5
"25412",25,6,TRUE,400,9
"26412",26,7,TRUE,2597,6
"27414",27,14,TRUE,888,6
"28421",28,12,FALSE,430,0
"29412",29,4,TRUE,24,6
"31437",31,7,TRUE,104,7
"32420",32,6,TRUE,156,7
"34412",34,8,TRUE,112,7
"35412",35,4,TRUE,450,9
"37407",37,9,FALSE,70,8
"39388",39,7,TRUE,200,8
"11512",1,22,TRUE,84,1
"3890",3,20,TRUE,144,1
"5413",5,40,TRUE,5300,9
"6413",6,27,FALSE,258,2
"8413",8,32,FALSE,312,2
"9413",9,21,FALSE,248,2
"11513",11,34,FALSE,530,3
"12426",12,25,FALSE,1498,0
"13414",13,31,FALSE,570,3
"14413",14,32,FALSE,696,3
"15413",15,23,TRUE,3900,9
"16413",16,36,FALSE,910,4
"18413",18,39,FALSE,924,4
"19413",19,30,FALSE,688,4
"21413",21,28,TRUE,1114,5
"23413",23,32,TRUE,1170,5
"24413",24,57,TRUE,2780,5
"25413",25,37,TRUE,6000,9
"26413",26,23,TRUE,924,6
"27415",27,32,TRUE,1276,6
"28422",28,29,FALSE,2160,0
"29413",29,27,TRUE,1152,6
"31438",31,21,FALSE,12168,7
"32421",32,32,FALSE,6630,7
"34413",34,32,FALSE,4060,7
"35413",35,7,TRUE,5425,9
"37408",37,20,TRUE,3850,8
"39389",39,27,TRUE,7650,8
"11514",1,7,FALSE,660,1
"3891",3,6,FALSE,1418,1
"5414",5,13,FALSE,225,9
"6414",6,9,TRUE,3940,2
"8414",8,6,TRUE,2470,2
"9414",9,6,TRUE,1224,2
"11515",11,6,FALSE,10,3
"12427",12,7,FALSE,340,0
"13415",13,8,FALSE,490,3
"14414",14,8,FALSE,560,3
"15414",15,7,TRUE,100,9
"16414",16,11,TRUE,4876,4
"18414",18,7,TRUE,3828,4
"19414",19,5,TRUE,2032,4
"21414",21,12,TRUE,162,5
"23414",23,10,TRUE,54,5
"24414",24,10,FALSE,120,5
"25414",25,6,FALSE,0,9
"26414",26,3,TRUE,22,6
"27416",27,6,TRUE,66,6
"28423",28,9,FALSE,420,0
"29414",29,6,TRUE,1272,6
"31439",31,7,FALSE,0,7
"32422",32,9,TRUE,78,7
"34414",34,5,FALSE,112,7
"35414",35,2,TRUE,50,9
"37409",37,7,FALSE,0,8
"39390",39,8,TRUE,0,8
"11516",1,6,FALSE,254,1
"3892",3,6,FALSE,12,1
"5415",5,6,TRUE,400,9
"6415",6,4,FALSE,1130,2
"8415",8,11,FALSE,3874,2
"9415",9,8,FALSE,3008,2
"11517",11,15,FALSE,60,3
"12428",12,6,TRUE,280,0
"13416",13,3,FALSE,0,3
"14415",14,7,TRUE,36,3
"15415",15,13,TRUE,1500,9
"16415",16,7,TRUE,2478,4
"18415",18,6,TRUE,3814,4
"19415",19,8,TRUE,5800,4
"21415",21,5,TRUE,18,5
"23415",23,6,FALSE,36,5
"24415",24,7,TRUE,80,5
"25415",25,8,TRUE,1200,9
"26415",26,5,TRUE,0,6
"27417",27,5,FALSE,66,6
"28424",28,8,FALSE,210,0
"29415",29,5,FALSE,48,6
"31440",31,5,FALSE,1490,7
"32423",32,9,FALSE,1405,7
"34415",34,6,FALSE,0,7
"35415",35,2,TRUE,800,9
"37410",37,6,FALSE,35,8
"39391",39,7,FALSE,50,8
"11518",1,5,TRUE,1000,1
"3893",3,7,TRUE,2254,1
"5416",5,8,TRUE,775,9
"6416",6,8,TRUE,18,2
"8416",8,4,TRUE,6,2
"9416",9,7,FALSE,24,2
"11519",11,7,FALSE,20,3
"12429",12,9,FALSE,310,0
"13417",13,3,FALSE,0,3
"14416",14,6,TRUE,12,3
"15416",15,8,TRUE,550,9
"16416",16,8,TRUE,2464,4
"18416",18,7,TRUE,704,4
"19416",19,8,TRUE,1312,4
"21416",21,10,TRUE,126,5
"23416",23,4,TRUE,18,5
"24416",24,11,TRUE,100,5
"25416",25,3,TRUE,200,9
"26416",26,6,FALSE,22,6
"27418",27,11,TRUE,2678,6
"28425",28,3,FALSE,20,0
"29416",29,7,TRUE,408,6
"31441",31,7,FALSE,0,7
"32424",32,8,TRUE,78,7
"34416",34,6,TRUE,28,7
"35416",35,6,TRUE,625,9
"37411",37,5,FALSE,0,8
"39392",39,7,FALSE,450,8
"11520",1,8,TRUE,26,1
"3894",3,5,TRUE,24,1
"5417",5,9,FALSE,1200,9
"6417",6,6,FALSE,48,2
"8417",8,8,FALSE,72,2
"9417",9,5,FALSE,48,2
"11521",11,22,TRUE,8125,3
"12430",12,5,FALSE,264,0
"13418",13,11,TRUE,4500,3
"14417",14,9,TRUE,4400,3
"15417",15,9,FALSE,1425,9
"16417",16,5,TRUE,84,4
"18417",18,10,TRUE,238,4
"19417",19,12,TRUE,272,4
"21417",21,7,TRUE,108,5
"23417",23,8,TRUE,90,5
"24417",24,10,TRUE,40,5
"25417",25,12,FALSE,2100,9
"26417",26,8,FALSE,264,6
"27419",27,4,FALSE,88,6
"28426",28,5,FALSE,290,0
"29417",29,12,TRUE,120,6
"31442",31,9,FALSE,52,7
"32425",32,9,TRUE,52,7
"34417",34,7,TRUE,28,7
"35417",35,4,FALSE,1200,9
"37412",37,5,TRUE,70,8
"39393",39,11,FALSE,250,8
"11522",1,30,TRUE,108,1
"3895",3,41,TRUE,284,1
"5418",5,26,TRUE,4100,9
"6418",6,30,TRUE,288,2
"8418",8,28,TRUE,252,2
"9418",9,26,TRUE,368,2
"11523",11,112,TRUE,3820,3
"12431",12,62,FALSE,2020,0
"13419",13,26,TRUE,1040,3
"14418",14,32,TRUE,3256,3
"15418",15,37,TRUE,6800,9
"16418",16,52,TRUE,3080,4
"18418",18,51,TRUE,2856,4
"19418",19,48,TRUE,3040,4
"21418",21,55,TRUE,4104,5
"23418",23,47,TRUE,3672,5
"24418",24,63,TRUE,4700,5
"25418",25,45,TRUE,7550,9
"26418",26,40,FALSE,1430,6
"27420",27,46,FALSE,1694,6
"28427",28,55,FALSE,2940,0
"29418",29,35,FALSE,1536,6
"31443",31,28,FALSE,1976,7
"32426",32,36,FALSE,1092,7
"34418",34,47,FALSE,1932,7
"35418",35,8,TRUE,9100,9
"37413",37,26,FALSE,2555,8
"39394",39,36,FALSE,3800,8
"11524",1,35,TRUE,2732,1
"3896",3,24,TRUE,3660,1
"5419",5,32,FALSE,4500,9
"6419",6,19,FALSE,180,2
"8419",8,25,FALSE,240,2
"9419",9,26,FALSE,336,2
"11525",11,52,TRUE,15900,3
"12432",12,29,TRUE,1440,0
"13420",13,28,TRUE,11000,3
"14419",14,29,TRUE,4764,3
"15419",15,27,FALSE,4600,9
"16419",16,39,FALSE,1106,4
"18419",18,39,FALSE,1302,4
"19419",19,40,FALSE,1104,4
"21419",21,35,FALSE,1134,5
"23419",23,33,FALSE,1080,5
"24419",24,45,FALSE,1220,5
"25419",25,34,FALSE,5200,9
"26419",26,39,TRUE,1518,6
"27421",27,32,TRUE,1188,6
"28428",28,29,TRUE,1750,0
"29419",29,25,TRUE,1152,6
"31444",31,32,TRUE,832,7
"32427",32,36,TRUE,1144,7
"34419",34,28,TRUE,1568,7
"35419",35,4,FALSE,4200,9
"37414",37,21,TRUE,1680,8
"39395",39,31,TRUE,2200,8
"11526",1,23,FALSE,5500,1
"3897",3,27,FALSE,11700,1
"5420",5,30,FALSE,5000,9
"6420",6,31,FALSE,706,2
"8420",8,39,FALSE,832,2
"9420",9,32,FALSE,456,2
"11527",11,38,TRUE,18750,3
"12433",12,24,TRUE,1260,0
"13421",13,21,TRUE,9000,3
"14420",14,24,TRUE,11012,3
"15420",15,34,FALSE,6400,9
"16420",16,36,TRUE,896,4
"18420",18,30,TRUE,784,4
"19420",19,48,TRUE,1472,4
"21420",21,27,TRUE,792,5
"23420",23,35,TRUE,1116,5
"24420",24,46,TRUE,1360,5
"25420",25,35,FALSE,6600,9
"26420",26,33,FALSE,1254,6
"27422",27,22,FALSE,924,6
"28429",28,38,TRUE,2492,0
"29420",29,30,FALSE,1296,6
"31445",31,24,TRUE,1716,7
"32428",32,41,TRUE,1040,7
"34420",34,33,TRUE,1008,7
"35420",35,9,FALSE,6400,9
"37415",37,25,TRUE,1890,8
"39396",39,36,TRUE,2650,8
"11528",1,3,FALSE,30,1
"3898",3,7,FALSE,16,1
"5421",5,7,TRUE,100,9
"6421",6,7,FALSE,36,2
"8421",8,3,TRUE,12,2
"9421",9,7,FALSE,48,2
"11529",11,7,FALSE,360,3
"12434",12,7,FALSE,320,0
"13422",13,10,FALSE,320,3
"14421",14,7,FALSE,72,3
"15421",15,8,FALSE,250,9
"16421",16,4,FALSE,1150,4
"18421",18,10,TRUE,2488,4
"19421",19,3,FALSE,236,4
"21421",21,8,TRUE,108,5
"23421",23,5,FALSE,18,5
"24421",24,10,TRUE,140,5
"25421",25,13,FALSE,600,9
"26421",26,9,TRUE,374,6
"27423",27,1,FALSE,0,6
"28430",28,6,TRUE,270,0
"29421",29,12,FALSE,240,6
"31446",31,7,FALSE,858,7
"32429",32,8,FALSE,156,7
"34421",34,4,FALSE,336,7
"35421",35,3,FALSE,150,9
"37416",37,5,TRUE,1475,8
"39397",39,6,TRUE,750,8
"11530",1,5,FALSE,18,1
"3899",3,9,FALSE,408,1
"5422",5,8,FALSE,800,9
"6422",6,5,TRUE,2200,2
"8422",8,7,TRUE,3020,2
"9422",9,4,TRUE,1800,2
"11531",11,8,FALSE,180,3
"12435",12,10,FALSE,402,0
"13423",13,8,TRUE,80,3
"14422",14,7,TRUE,36,3
"15422",15,4,FALSE,300,9
"16422",16,7,TRUE,312,4
"18422",18,13,TRUE,1286,4
"19422",19,11,TRUE,5616,4
"21422",21,9,FALSE,126,5
"23422",23,6,TRUE,72,5
"24422",24,3,FALSE,0,5
"25422",25,8,TRUE,675,9
"26422",26,5,FALSE,2038,6
"27424",27,6,TRUE,2082,6
"28431",28,11,FALSE,640,0
"29422",29,7,FALSE,2598,6
"31447",31,6,FALSE,104,7
"32430",32,6,FALSE,78,7
"34422",34,10,FALSE,0,7
"35422",35,2,TRUE,800,9
"37417",37,8,FALSE,0,8
"39398",39,5,FALSE,100,8
"11532",1,4,FALSE,410,1
"3900",3,5,FALSE,16,1
"5423",5,11,TRUE,600,9
"6423",6,2,FALSE,0,2
"8423",8,5,TRUE,12,2
"9423",9,10,TRUE,56,2
"11533",11,8,FALSE,750,3
"12436",12,3,FALSE,60,0
"13424",13,6,FALSE,520,3
"14423",14,4,FALSE,228,3
"15423",15,2,TRUE,200,9
"16423",16,12,TRUE,7964,4
"18423",18,5,TRUE,3800,4
"19423",19,7,TRUE,3116,4
"21423",21,8,FALSE,108,5
"23423",23,9,TRUE,18,5
"24423",24,6,FALSE,120,5
"25423",25,2,TRUE,100,9
"26423",26,4,FALSE,0,6
"27425",27,7,TRUE,0,6
"28432",28,5,FALSE,44,0
"29423",29,5,TRUE,24,6
"31448",31,4,FALSE,130,7
"32431",32,7,FALSE,104,7
"34423",34,3,FALSE,0,7
"35423",35,2,TRUE,200,9
"37418",37,5,FALSE,0,8
"39399",39,3,FALSE,100,8
"11534",1,2,FALSE,2,1
"3901",3,2,FALSE,4,1
"5424",5,3,FALSE,25,9
"6424",6,6,TRUE,2206,2
"8424",8,5,TRUE,2200,2
"9424",9,3,TRUE,1200,2
"11535",11,4,TRUE,1375,3
"12437",12,2,TRUE,0,0
"13425",13,4,TRUE,760,3
"14424",14,5,TRUE,2700,3
"15424",15,2,FALSE,0,9
"16424",16,2,TRUE,0,4
"18424",18,3,TRUE,28,4
"19424",19,2,TRUE,0,4
"21424",21,2,TRUE,0,5
"23424",23,4,TRUE,18,5
"24424",24,3,FALSE,0,5
"25424",25,6,TRUE,0,9
"26424",26,2,FALSE,330,6
"27426",27,2,FALSE,44,6
"28433",28,2,FALSE,0,0
"29424",29,7,FALSE,48,6
"31449",31,2,FALSE,130,7
"32432",32,3,FALSE,78,7
"34424",34,3,FALSE,0,7
"35424",35,2,FALSE,0,9
"37419",37,1,TRUE,1100,8
"281115",39,0,TRUE,600,8
"11536",1,2,FALSE,0,1
"3902",3,7,FALSE,4,1
"5425",5,15,FALSE,550,9
"6425",6,5,TRUE,910,2
"8425",8,9,TRUE,2224,2
"9425",9,3,TRUE,608,2
"11537",11,13,FALSE,3140,3
"12438",12,8,TRUE,240,0
"13426",13,8,FALSE,2280,3
"14425",14,6,FALSE,2724,3
"15425",15,7,FALSE,200,9
"16425",16,5,TRUE,1900,4
"18425",18,6,TRUE,1714,4
"19425",19,7,TRUE,4016,4
"21425",21,9,FALSE,90,5
"23425",23,5,FALSE,18,5
"24425",24,4,FALSE,0,5
"25425",25,6,FALSE,200,9
"26425",26,8,FALSE,22,6
"27427",27,4,FALSE,0,6
"28434",28,8,TRUE,170,0
"29425",29,4,TRUE,0,6
"31450",31,3,FALSE,130,7
"32433",32,7,FALSE,0,7
"34425",34,4,FALSE,0,7
"35425",35,2,FALSE,0,9
"37420",37,9,TRUE,0,8
"39400",39,6,TRUE,150,8
"11538",1,28,FALSE,232,1
"3903",3,25,FALSE,184,1
"5426",5,37,TRUE,6000,9
"6426",6,31,FALSE,7296,2
"8426",8,31,FALSE,6942,2
"9426",9,30,FALSE,2800,2
"11539",11,99,TRUE,990,3
"12439",12,37,FALSE,2390,0
"13427",13,32,TRUE,610,3
"14426",14,39,TRUE,900,3
"15426",15,30,TRUE,5700,9
"16426",16,36,TRUE,826,4
"18426",18,29,TRUE,588,4
"19426",19,43,TRUE,1024,4
"21426",21,40,TRUE,1116,5
"23426",23,41,TRUE,1206,5
"24426",24,44,TRUE,1300,5
"25426",25,34,TRUE,6600,9
"26426",26,39,TRUE,1430,6
"27428",27,30,TRUE,1034,6
"28435",28,35,FALSE,2390,0
"29426",29,28,TRUE,1128,6
"31451",31,24,FALSE,1430,7
"32434",32,41,FALSE,806,7
"34426",34,42,FALSE,896,7
"35426",35,19,TRUE,7500,9
"37421",37,29,TRUE,1295,8
"39401",39,28,TRUE,1400,8
"11540",1,18,TRUE,4250,1
"3904",3,21,TRUE,7978,1
"5427",5,39,TRUE,5400,9
"6427",6,21,FALSE,198,2
"8427",8,23,FALSE,228,2
"9427",9,16,FALSE,192,2
"11541",11,36,TRUE,1530,3
"12440",12,20,TRUE,1460,0
"13428",13,22,TRUE,730,3
"14427",14,13,TRUE,684,3
"15427",15,25,TRUE,4600,9
"16427",16,24,TRUE,504,4
"18427",18,30,TRUE,602,4
"19427",19,19,TRUE,416,4
"21427",21,20,TRUE,648,5
"23427",23,28,TRUE,1044,5
"24427",24,46,TRUE,1140,5
"25427",25,23,TRUE,4000,9
"26427",26,23,TRUE,1276,6
"27429",27,30,TRUE,1078,6
"28436",28,23,TRUE,1630,0
"29427",29,25,TRUE,936,6
"31452",31,21,FALSE,2964,7
"32435",32,19,FALSE,2392,7
"34427",34,25,FALSE,3108,7
"35427",35,14,TRUE,4800,9
"37422",37,17,TRUE,980,8
"39402",39,29,TRUE,1450,8
"11542",1,4,FALSE,340,1
"3905",3,5,TRUE,12,1
"5428",5,6,FALSE,200,9
"6428",6,5,TRUE,2200,2
"8428",8,4,TRUE,1650,2
"9428",9,5,TRUE,1808,2
"11543",11,3,FALSE,20,3
"12441",12,3,FALSE,0,0
"13429",13,6,TRUE,0,3
"14428",14,4,TRUE,0,3
"15428",15,5,FALSE,200,9
"16428",16,4,FALSE,98,4
"18428",18,8,FALSE,154,4
"19428",19,2,FALSE,32,4
"21428",21,6,TRUE,3150,5
"23428",23,2,TRUE,1050,5
"24428",24,7,TRUE,2240,5
"25428",25,3,FALSE,200,9
"26428",26,4,FALSE,44,6
"27430",27,5,FALSE,242,6
"28437",28,3,FALSE,84,0
"29428",29,3,FALSE,24,6
"31453",31,1,TRUE,0,7
"32436",32,1,FALSE,0,7
"34428",34,1,FALSE,28,7
"35428",35,1,FALSE,0,9
"37423",37,4,FALSE,0,8
"39403",39,5,FALSE,0,8
"11544",1,17,FALSE,1574,1
"3906",3,16,FALSE,1794,1
"5429",5,22,TRUE,3000,9
"6429",6,17,FALSE,8112,2
"8429",8,31,TRUE,14168,2
"9429",9,15,FALSE,7224,2
"11545",11,24,TRUE,180,3
"12442",12,15,TRUE,680,0
"13430",13,18,FALSE,160,3
"14429",14,21,FALSE,228,3
"15429",15,25,TRUE,4500,9
"16429",16,23,TRUE,490,4
"18429",18,24,TRUE,462,4
"19429",19,17,TRUE,304,4
"21429",21,31,FALSE,648,5
"23429",23,14,FALSE,324,5
"24429",24,47,TRUE,980,5
